generator,sigma,dim_embedding,alignment,regret,per_query_alignment
CMAESIG,1.0033333333333334,8,0.7787396880431939,0.9471813312570563,0.6671302913450334
CMAESIG,1.0033333333333334,8,0.8372331755768877,0.2790028703922638,0.8172727156201474
CMAESIG,1.0033333333333334,8,0.7568632618759166,1.0427637299694155,0.6053059201156774
CMAESIG,1.0033333333333334,8,0.8619846944943849,0.16133991725715557,0.7626773565824998
CMAESIG,1.0033333333333334,8,0.8572486586112699,0.0,0.7738984607129346
CMAESIG,1.0033333333333334,8,0.8853684095668516,0.2657611065984692,0.7967007727885085
CMAESIG,1.0033333333333334,8,0.9067278831696952,0.1132268763123117,0.8006801471020701
CMAESIG,1.0033333333333334,8,0.8667413333847762,0.2924718610584236,0.7235852085386996
CMAESIG,1.0033333333333334,8,0.8389095364613414,0.6941828264357199,0.7867307533433238
CMAESIG,1.0033333333333334,8,0.8192070982830747,1.3347684582932209,0.7100630939458649
CMAESIG,1.0033333333333334,8,0.853673648179918,0.2916013931958358,0.723897935258311
CMAESIG,1.0033333333333334,8,0.7974607859036867,0.2255522717358923,0.7404981884217751
CMAESIG,1.0033333333333334,8,0.906995989365254,0.2290847194239175,0.7928902203927496
CMAESIG,1.0033333333333334,8,0.867668912692658,0.23446609621361514,0.7219661605293739
CMAESIG,1.0033333333333334,8,0.8518320262241628,0.1758908438191823,0.7831405495965951
CMAESIG,1.0033333333333334,8,0.8919437107921405,0.21634748745999555,0.8039956899082179
CMAESIG,1.0033333333333334,8,0.8943657224381469,0.30547884048867896,0.7763544846959038
CMAESIG,1.0033333333333334,8,0.8333284189674055,0.13922824588083568,0.7476098910245116
CMAESIG,1.0033333333333334,8,0.7733496239013838,0.8015444147655678,0.7375310143780254
CMAESIG,1.0033333333333334,8,0.8416929403322695,0.14487065762004372,0.7780914409664575
CMAESIG,1.0033333333333334,8,0.87506023847117,0.2224519458176098,0.7708994720293746
CMAESIG,1.0033333333333334,8,0.7764140313311788,0.637428016708242,0.748006426164518
CMAESIG,1.0033333333333334,8,0.8486318722022083,0.4979381305822394,0.8026173991679847
CMAESIG,1.0033333333333334,8,0.836604972440572,0.4406731711814157,0.7345812951811332
CMAESIG,1.0033333333333334,8,0.8615783401866915,0.749270037715765,0.6967610419751958
CMAESIG,1.0033333333333334,8,0.8153711010631822,0.6921556852807587,0.742670049538067
CMAESIG,1.0033333333333334,8,0.8704622962038346,0.2870724844417455,0.7731794714147996
CMAESIG,1.0033333333333334,8,0.7525085359562199,0.8109541733763532,0.6985791554956489
CMAESIG,1.0033333333333334,8,0.8602696528944244,0.4434763503888437,0.7524578815839321
CMAESIG,1.0033333333333334,8,0.8232474581530349,0.7181594466590404,0.683139566211927
CMAESIG,1.0033333333333334,8,0.9074089162970573,0.1082920707308804,0.8447761965628318
CMAESIG,1.0033333333333334,8,0.8364917436665266,0.360369549543287,0.7727889672940202
CMAESIG,1.0033333333333334,8,0.8165533686442561,0.45751744584895493,0.6535859233277493
CMAESIG,1.0033333333333334,8,0.8570736439925113,0.657283933128779,0.7985650529415649
CMAESIG,1.0033333333333334,8,0.834091855829682,0.45913826417155756,0.7087565594120991
CMAESIG,1.1688888888888889,8,0.8046850845721932,0.2981023645797169,0.636156139785706
CMAESIG,1.1688888888888889,8,0.8573041373154869,0.5441229995392587,0.7948806826630629
CMAESIG,1.1688888888888889,8,0.8358827600201258,0.08761232802790368,0.6366567327970836
CMAESIG,1.1688888888888889,8,0.916566279404981,0.11421209711049307,0.7892945316788735
CMAESIG,1.1688888888888889,8,0.82254702298603,0.7275366333458955,0.7890584233389674
CMAESIG,1.1688888888888889,8,0.8577901593396625,0.12781823671159892,0.7363293465067217
CMAESIG,1.1688888888888889,8,0.8664744399425942,0.22924049950774525,0.6993871282639175
CMAESIG,1.1688888888888889,8,0.8598939465262123,0.27785313924612093,0.7763596573460572
CMAESIG,1.1688888888888889,8,0.8553690117897927,0.6456996695127714,0.7578730433494196
CMAESIG,1.1688888888888889,8,0.8821869910311283,0.5318778654378619,0.8205646446106354
CMAESIG,1.1688888888888889,8,0.8055701114352218,1.0265439854559135,0.7951789634399464
CMAESIG,1.1688888888888889,8,0.8831367301384305,0.09211874071735497,0.8043006352422334
CMAESIG,1.1688888888888889,8,0.809958941956525,1.3796083161423434,0.734486659359607
CMAESIG,1.1688888888888889,8,0.9089428770644877,0.19796130623027705,0.7362238912267468
CMAESIG,1.1688888888888889,8,0.8689619618924755,0.5103553613844597,0.7421471715765324
CMAESIG,1.1688888888888889,8,0.7780573508119488,0.7353467679077151,0.7609721627417307
CMAESIG,1.1688888888888889,8,0.8671011812350118,0.3023494492228118,0.7738168827715262
CMAESIG,1.1688888888888889,8,0.8600542660830589,0.3333788190169941,0.7966766887507063
CMAESIG,1.1688888888888889,8,0.7850312231148788,0.9040149688973186,0.7235693452531343
CMAESIG,1.1688888888888889,8,0.8724552345171123,0.17369560163642317,0.7476499370013924
CMAESIG,1.1688888888888889,8,0.8279466629450717,0.6101612538266277,0.7568693047000302
CMAESIG,1.1688888888888889,8,0.8208265968687293,1.0078360250484273,0.7696688573432825
CMAESIG,1.1688888888888889,8,0.8193518312598935,0.7237510826353851,0.711865877861172
CMAESIG,1.1688888888888889,8,0.8190285075724807,0.35009489200213517,0.6698534630854708
CMAESIG,1.1688888888888889,8,0.8152470774956347,0.3862114156468184,0.7467064168449892
CMAESIG,1.1688888888888889,8,0.8222324338120073,0.47467928459947417,0.6511015498949788
CMAESIG,1.1688888888888889,8,0.8624771728690974,0.14295598410841107,0.776655744396435
CMAESIG,1.1688888888888889,8,0.8555054652903732,0.2587067240787517,0.7832435856489788
CMAESIG,1.1688888888888889,8,0.8893529986507355,0.4178062972338783,0.7352273075464578
CMAESIG,1.1688888888888889,8,0.8258940570649179,0.2511759294465133,0.7396207005724309
CMAESIG,1.1688888888888889,8,0.8069271873782927,0.39460182643617475,0.7474939605284274
CMAESIG,1.1688888888888889,8,0.84534116547617,0.1810015007041349,0.8002606625072745
CMAESIG,1.1688888888888889,8,0.7803649335053378,1.289264228876669,0.7846583561362558
CMAESIG,1.1688888888888889,8,0.8508154916372352,0.16413742763892203,0.7359753422162297
CMAESIG,1.1688888888888889,8,0.8479307390359988,0.5236499585563065,0.8018268227237593
CMAESIG,1.1688888888888889,8,0.9144569403665591,0.006722902977698619,0.8410322140882263
CMAESIG,1.1688888888888889,8,0.8597997262114905,0.41500164934623224,0.7487785508694371
CMAESIG,1.1688888888888889,8,0.8031817698658654,0.7123411352904816,0.7170137752538884
CMAESIG,1.1688888888888889,8,0.7833861953718476,0.5354663440872471,0.6188359149060931
CMAESIG,1.1688888888888889,8,0.8517194312958531,0.8838121953120496,0.7570425993519935
CMAESIG,1.1688888888888889,8,0.830626996499597,0.7218600770465656,0.787924421429275
CMAESIG,1.1688888888888889,8,0.8234402152782178,0.742900201528584,0.7664305652518086
CMAESIG,1.1688888888888889,8,0.8061809575847289,0.4105511711042688,0.7231810021290785
CMAESIG,1.1688888888888889,8,0.899565664787166,0.21688267827762536,0.7795552821948047
CMAESIG,1.1688888888888889,8,0.8465862360501809,0.3622451693563231,0.7176986142583061
CMAESIG,1.1688888888888889,8,0.8532406065597842,0.4834583425523714,0.7788829306341541
CMAESIG,1.1688888888888889,8,0.8196361987160017,1.38253404739179,0.6871790285787764
CMAESIG,1.1688888888888889,8,0.8357530035572697,0.30198741998145395,0.7551877404654179
CMAESIG,1.1688888888888889,8,0.792789226667944,0.5185405251116783,0.7570133386230113
CMAESIG,1.1688888888888889,8,0.7644170930039148,0.9137491853697324,0.6881015789325492
CMAESIG,1.1688888888888889,8,0.7228109080027024,0.8706005484250184,0.6554016471554608
CMAESIG,1.1688888888888889,8,0.8956622355218656,0.19867209789902418,0.8001850277539171
CMAESIG,1.1688888888888889,8,0.8544213291705759,0.35226377421611627,0.6899957819249107
CMAESIG,1.1688888888888889,8,0.7805283280148418,0.6492683952976857,0.7381655608162973
CMAESIG,1.1688888888888889,8,0.7093514848324174,0.3276101883761738,0.6265654480257612
CMAESIG,1.1688888888888889,8,0.8736677543382068,0.45698240009666014,0.7933599468819698
CMAESIG,1.1688888888888889,8,0.8308505953526487,0.6471953295571682,0.7231567084366384
CMAESIG,1.1688888888888889,8,0.7954278225930276,0.35396324834022286,0.7684336769992769
CMAESIG,1.1688888888888889,8,0.8282318632651956,0.31037751187645835,0.7390050151127501
CMAESIG,1.1688888888888889,8,0.7949265705784986,0.09817788856714164,0.743772105707387
CMAESIG,1.3344444444444445,8,0.8587750792037991,0.4623135952882016,0.7172863915544141
CMAESIG,1.3344444444444445,8,0.8875389442954392,0.1266052113550411,0.7337576791411653
CMAESIG,1.3344444444444445,8,0.8765144505704071,0.306116958108119,0.7315911138783672
CMAESIG,1.3344444444444445,8,0.8817462334097347,0.32614253245240576,0.7961349318754176
CMAESIG,1.3344444444444445,8,0.8225023572489578,1.9808121275450339,0.6768524810201947
CMAESIG,1.3344444444444445,8,0.8638083482228524,0.44108109591369105,0.7013033638972376
CMAESIG,1.3344444444444445,8,0.7752085444534983,0.47262005306433275,0.7360402741247966
CMAESIG,1.3344444444444445,8,0.7690874683437079,1.2800382571394064,0.7475989310156291
CMAESIG,1.3344444444444445,8,0.8221603847155077,0.4595487097656016,0.77329442063673
CMAESIG,1.3344444444444445,8,0.8437051998262397,0.3508133999405414,0.7703526240725715
CMAESIG,1.3344444444444445,8,0.8556466417879087,0.39113300073733415,0.7384014647514525
CMAESIG,1.3344444444444445,8,0.7733267393340683,1.4134925793153839,0.6699174307897916
CMAESIG,1.3344444444444445,8,0.906232345967269,0.18122692022555048,0.7911921015031562
CMAESIG,1.3344444444444445,8,0.8146693381734119,0.2002547437357366,0.7121930764325518
CMAESIG,1.3344444444444445,8,0.746432474382135,1.0990440316903334,0.6730283185146976
CMAESIG,1.3344444444444445,8,0.822101879262713,0.4833744048652676,0.6469096570549253
CMAESIG,1.3344444444444445,8,0.8321691200652367,0.3078506052744218,0.6528825536819678
CMAESIG,1.3344444444444445,8,0.7624220789081947,0.691810774253953,0.6908808339454718
CMAESIG,1.3344444444444445,8,0.7975158269696226,0.5557032180984559,0.703221847647312
CMAESIG,1.3344444444444445,8,0.8689256711173702,0.42482348355043104,0.7758549631758035
CMAESIG,1.3344444444444445,8,0.7881426665698136,1.0472617953928072,0.764146784494371
CMAESIG,1.3344444444444445,8,0.775970746717614,0.34670640263008784,0.704320836235971
CMAESIG,1.3344444444444445,8,0.8961327982036368,0.2760410633110804,0.7713508337373705
CMAESIG,1.3344444444444445,8,0.8449304081369335,0.422332754253701,0.7087772524442908
CMAESIG,1.3344444444444445,8,0.902534413071587,0.13556754011499023,0.7373418916108426
CMAESIG,1.3344444444444445,8,0.8794509133698097,0.433322987301371,0.7917912994448298
CMAESIG,1.3344444444444445,8,0.9246614810261767,0.07556424740163674,0.7905607721659271
CMAESIG,1.3344444444444445,8,0.8451641231768073,0.4150669517340782,0.6545083134394595
CMAESIG,1.3344444444444445,8,0.8526375017855672,0.6953023712222891,0.7300062102760305
CMAESIG,1.3344444444444445,8,0.8223614632761035,0.16414450066570335,0.7239344905877304
CMAESIG,1.3344444444444445,8,0.8560899363023255,0.5422145599446058,0.7509564087651914
CMAESIG,1.3344444444444445,8,0.8013247002561457,0.4436983824544061,0.687224703820595
CMAESIG,1.3344444444444445,8,0.875990770409323,0.3433171494263074,0.771221318991401
CMAESIG,1.3344444444444445,8,0.8323888899484853,0.12583493681019273,0.6379975910693249
CMAESIG,1.3344444444444445,8,0.857010967812788,0.3699370070062386,0.7207327121643373
CMAESIG,1.3344444444444445,8,0.8845533055868418,0.28097375380018796,0.740806608021256
CMAESIG,1.3344444444444445,8,0.8607352076861834,0.48234539075348104,0.6477195887951662
CMAESIG,1.3344444444444445,8,0.838059440578899,0.19190858157006688,0.6960842559148599
CMAESIG,1.3344444444444445,8,0.832714548686175,0.5250837046327845,0.6689528828680646
CMAESIG,1.3344444444444445,8,0.8174988601717403,0.44956346190539986,0.6371730691191746
CMAESIG,1.3344444444444445,8,0.8643027637845534,0.4135694418536765,0.7595553488002831
CMAESIG,1.3344444444444445,8,0.8450793437536608,0.5940811703606139,0.6862724397786353
CMAESIG,1.3344444444444445,8,0.8066850325713225,0.7686750452098245,0.7081435753431945
CMAESIG,1.3344444444444445,8,0.8025146800724666,0.5559344495233304,0.7153972245841507
CMAESIG,1.3344444444444445,8,0.8634152780834016,0.3130688844589152,0.7873481101316219
CMAESIG,1.3344444444444445,8,0.8069923068558712,0.24384318325438867,0.6840786905743208
CMAESIG,1.3344444444444445,8,0.8271833176602236,0.8100766203107773,0.7257520395682371
CMAESIG,1.3344444444444445,8,0.8730869369066248,0.14946395628616174,0.780559552473093
CMAESIG,1.3344444444444445,8,0.84073869228717,0.5626469656990495,0.7251781566386344
CMAESIG,1.3344444444444445,8,0.7885308533287618,0.9223931936643638,0.7287875491640046
CMAESIG,1.3344444444444445,8,0.8326231705491798,0.6755591450046882,0.7194950112293564
CMAESIG,1.3344444444444445,8,0.807842874767528,1.1255525609564112,0.7557636893684818
CMAESIG,1.3344444444444445,8,0.791050149080469,0.3714263655403105,0.7078069231474847
CMAESIG,1.3344444444444445,8,0.7957610226358417,0.21729570667009274,0.7317108502314573
CMAESIG,1.3344444444444445,8,0.8480824826162778,1.43360126622788,0.7417241302084705
CMAESIG,1.3344444444444445,8,0.8386920476149705,0.3568718793943169,0.7064998346241291
CMAESIG,1.3344444444444445,8,0.8070999287102252,0.29853140986525784,0.6951211812494063
CMAESIG,1.3344444444444445,8,0.8690745021258024,0.6034889106686939,0.8076346539072997
CMAESIG,1.3344444444444445,8,0.8302108085670242,0.4370855827233578,0.690248663070335
CMAESIG,1.3344444444444445,8,0.8232691951183916,0.19252348715514478,0.7140932084047396
CMAESIG,1.5,8,0.8083142782487709,0.21983006197330587,0.7135223366809954
CMAESIG,1.5,8,0.7734331523417484,0.3397142857620688,0.6778918067285047
CMAESIG,1.5,8,0.8244164342290822,0.43115450937373473,0.7013595797021458
CMAESIG,1.5,8,0.8919776149809966,0.05124049171625558,0.7469001693595824
CMAESIG,1.5,8,0.7878489737417278,0.02017189160658027,0.6993327405857575
CMAESIG,1.5,8,0.8260641092625182,0.2944594752685638,0.6809423729593563
CMAESIG,1.5,8,0.8390452838743422,0.16479153023365942,0.7890357803144252
CMAESIG,1.5,8,0.7670110816941001,0.6825408964296348,0.6796597657500426
CMAESIG,1.5,8,0.7943807565376475,0.33322134073113213,0.7024825540267772
CMAESIG,1.5,8,0.7980779112951694,0.2653493050734761,0.7237716645214215
CMAESIG,1.5,8,0.86505331528135,0.29613133310286455,0.7243053319642008
CMAESIG,1.5,8,0.8296500164110782,0.2967243906670371,0.7286726817457635
CMAESIG,1.5,8,0.7854144652658324,0.6011087925699374,0.7144710497867234
CMAESIG,1.5,8,0.8511830439980527,0.17640111441953105,0.6504104125157166
CMAESIG,1.5,8,0.8205146511897121,0.5214941818790109,0.6933020008782811
CMAESIG,1.5,8,0.8823922550699768,0.3289240665638178,0.734493733374427
CMAESIG,1.5,8,0.8495333596281022,0.40169436225627264,0.7558945134986454
CMAESIG,1.5,8,0.8342485532545082,0.315493813909379,0.7409290513751087
CMAESIG,1.5,8,0.8916081635186222,0.2369812434126719,0.6998742787798162
CMAESIG,1.5,8,0.860475095007068,0.6471189129198122,0.7694405059266252
CMAESIG,1.5,8,0.8936052273591805,0.3810329523201158,0.7181400919207083
CMAESIG,1.5,8,0.8062825129686682,0.3782241903460874,0.6470178921231577
CMAESIG,1.5,8,0.6865350936329642,0.7086334527441226,0.6453781944204457
CMAESIG,1.5,8,0.8810776587302372,0.1323930185551236,0.7250927581203314
CMAESIG,1.5,8,0.8261699898094296,0.4025816443978202,0.7508725608406468
CMAESIG,1.5,8,0.7224969954261927,1.3271079706466677,0.7090914470118161
CMAESIG,1.5,8,0.8402917451224804,0.3398200838016762,0.7695667889239449
CMAESIG,1.5,8,0.8862901775594355,0.3413291969439549,0.8096483210296763
CMAESIG,1.5,8,0.8012511523303564,0.7514937230739598,0.6942122105142307
CMAESIG,1.5,8,0.7952931911973155,0.7291743604699266,0.6355248800900773
CMAESIG,1.5,8,0.8012162606779872,0.25600293444122746,0.7236517234478959
CMAESIG,1.5,8,0.7775165992466824,0.9036362994770252,0.6768194541147358
CMAESIG,1.5,8,0.8789247724812752,0.16765587455948452,0.7704676149407294
CMAESIG,1.5,8,0.8775062097158899,0.3409714035246369,0.7073324722724421
CMAESIG,1.5,8,0.8691303916886426,0.12071858634667904,0.7530349391192044
CMAESIG,1.5,8,0.8585127467290609,0.1428407920535696,0.7477078175430981
CMAESIG,1.5,8,0.836251587282374,0.260115706151571,0.7577939927372082
CMAESIG,1.5,8,0.9007392342015278,0.3569921215045639,0.758444335936144
CMAESIG,1.5,8,0.8235575707174627,0.20512861285559938,0.7925794720103109
CMAESIG,1.5,8,0.8366305348915508,0.1021337727785912,0.6953071879274039
CMAESIG,1.5,8,0.8721518320069683,0.05867375235891247,0.757696451338969
CMAESIG,1.5,8,0.835223393299797,0.3759862584210801,0.7257355310571597
CMAESIG,1.5,8,0.8485856982747656,0.3671089193839639,0.6830664266849099
CMAESIG,1.5,8,0.8853673971598729,0.24489936983149352,0.7174780675601059
CMAESIG,1.5,8,0.8139646582689466,0.7786821020134849,0.644706572754331
CMAESIG,1.5,8,0.8255205477641612,0.7297744978429468,0.6804356697703806
CMAESIG,1.5,8,0.859317636786703,0.28317993481351894,0.7406572436680846
CMAESIG,1.5,8,0.8194291773141559,0.5765818279266317,0.7107449553710892
CMAESIG,1.5,8,0.8654889618571389,0.3600503201651685,0.7674131508854201
CMAESIG,1.5,8,0.8569618155489729,0.5142509621637332,0.7011199112893147
CMAESIG,1.5,8,0.857634730516007,0.43333808608973995,0.6812111439002856
CMAESIG,1.5,8,0.8137263424602034,0.37791726194238545,0.655348724689018
CMAESIG,1.5,8,0.847623564136003,0.056590508426304295,0.7765822295124448
CMAESIG,1.5,8,0.8124971345322873,0.2651206661093565,0.6954534762954224
CMAESIG,1.5,8,0.803079984525878,0.9909254768596886,0.647740584090504
CMAESIG,1.5,8,0.8245067651450763,0.769343110328641,0.7028274513365114
CMAESIG,1.5,8,0.7939520577154175,0.65243359939645,0.6828751402108699
CMAESIG,1.5,8,0.8869645191398212,0.032639474744216995,0.7364257080928246
CMAESIG,1.5,8,0.834433080094107,1.5016105194046698,0.7397949815337884
CMAESIG,1.5,8,0.8494610742642021,0.2417788987933552,0.7577519699470204
CMAES,0.01,16,0.7225418994573002,1.107030278498851,0.6269896789813307
CMAES,0.01,16,0.6592073478318192,1.188351613716992,0.5676594672177914
CMAES,0.01,16,0.685203578421102,0.7700978928491035,0.6229221627043167
CMAES,0.01,16,0.6853884096132611,1.1733055220990753,0.5603798034738489
CMAES,0.01,16,0.7091058728779633,0.8930586442123924,0.6320530950652903
CMAES,0.01,16,0.7130630933830291,0.8830198983427646,0.687037037693445
CMAES,0.01,16,0.7247100168074982,0.4554721502657354,0.6936890049636313
CMAES,0.01,16,0.7242819057300484,1.3936592251558007,0.6084493375511517
CMAES,0.01,16,0.6552651453397579,0.7593815317836742,0.49244980164094787
CMAES,0.01,16,0.6344075454457555,0.8129288653326645,0.4156466951030785
CMAES,0.01,16,0.7859061691496115,1.0897420074260624,0.5822789217772427
CMAES,0.01,16,0.7588075977682565,0.5934430716561403,0.7211537105452508
CMAES,0.01,16,0.6933370971405255,0.8771625406468824,0.6182225801526057
CMAES,0.01,16,0.6689809939537164,0.5684304284239015,0.5980200602172899
CMAES,0.01,16,0.7595898178355528,0.23678224490635957,0.6014788542940475
CMAES,0.01,16,0.691629004038389,1.2998229748997627,0.6054609320549189
CMAES,0.01,16,0.708204801344469,1.015165815593714,0.560800855383579
CMAES,0.01,16,0.7059450177680477,0.3679355485311103,0.5836573125034457
CMAES,0.01,16,0.6688027297998365,0.35446198355192643,0.5406484791492826
CMAES,0.01,16,0.6863804277428981,1.2226211055235587,0.6591588027803112
CMAES,0.01,16,0.6566937351660814,1.459591522143955,0.5801187893083902
CMAES,0.01,16,0.7234266832460483,0.5939017205241398,0.4993192504835342
CMAES,0.01,16,0.5744601681861551,1.074391552395476,0.5746875717516152
CMAES,0.01,16,0.6134895473529753,1.442978119796795,0.550326444458946
CMAES,0.01,16,0.7391499914027342,0.48535883509988387,0.5615351832187064
CMAES,0.01,16,0.618164911792345,0.9574418896144443,0.5572514261402136
CMAES,0.01,16,0.6929783441437806,0.7786881827333034,0.4790209076075196
CMAES,0.01,16,0.6076225848413928,1.1511164474213114,0.4748623775380543
CMAES,0.01,16,0.7545921596140764,0.9042438431727652,0.6655266359356964
CMAES,0.01,16,0.6968930770555284,1.3661128550266501,0.6484883079376268
CMAES,0.01,16,0.6435129379740671,1.1652741973312515,0.6166697002549959
CMAES,0.01,16,0.7826036377162442,0.3998429987195476,0.663019119800568
CMAES,0.01,16,0.7180924962515657,0.8016860236997165,0.6890038671519646
CMAES,0.01,16,0.686500978085764,1.4512229548228956,0.6530036548262536
CMAES,0.01,16,0.6791840618151805,1.2072301451633494,0.5551765782047127
CMAES,0.01,16,0.6243293302001481,1.058309002401005,0.6361780859852394
CMAES,0.01,16,0.4731129412935533,1.6399080475537917,0.3628175008963214
CMAES,0.01,16,0.6265832482156236,1.1347487600224002,0.6760777664253265
CMAES,0.01,16,0.7222006612109034,1.2151330896364767,0.6471504292733331
CMAES,0.01,16,0.662132039537832,1.1035357498380256,0.5219155579889568
CMAES,0.01,16,0.6174154714602569,1.5068248141284526,0.6698989110158112
CMAES,0.01,16,0.7005817346423124,0.5774849053321903,0.5372642280513873
CMAES,0.01,16,0.6699385488175332,0.7716600639475288,0.6376255561619758
CMAES,0.01,16,0.6903571146398213,0.8300077159404017,0.6165011571826788
CMAES,0.01,16,0.6632574346879594,1.5766086092625615,0.6124164354903585
CMAES,0.01,16,0.6916074021061134,1.453752350754333,0.5078549680099421
CMAES,0.01,16,0.7107515134455503,1.084133808432426,0.590234970618701
CMAES,0.01,16,0.6823943037496106,0.5662622155516412,0.5939269506229138
CMAES,0.01,16,0.5325985369875526,1.1642910780201858,0.49239315746410267
CMAES,0.01,16,0.6071637015033264,1.2805997300615757,0.5710549309596337
CMAES,0.01,16,0.6528652183021457,1.2525450183862434,0.6196083421552288
CMAES,0.01,16,0.6971855011750109,0.46085577927094884,0.6165640754212408
CMAES,0.01,16,0.6307013843864034,1.247921565511461,0.5362356904442555
CMAES,0.01,16,0.5947744060967356,1.2846179460248888,0.5733506456425216
CMAES,0.01,16,0.7276736118279463,1.4888462714732196,0.6648086154502788
CMAES,0.01,16,0.6542085449254663,1.1133900416515643,0.5404759437324734
CMAES,0.01,16,0.6518292872556933,1.2247289921499929,0.6661117320159561
CMAES,0.01,16,0.5345836852347798,1.73565387578275,0.5427962581274223
CMAES,0.01,16,0.689223381986914,0.8700232191849023,0.6939149171370982
CMAES,0.01,16,0.7321184338690697,0.7708555529990617,0.6422616875102439
CMAES,0.17555555555555558,16,0.7613824832011198,1.0186006449139278,0.6082145470004311
CMAES,0.17555555555555558,16,0.7449436556114821,0.7618605808845849,0.5242728501224633
CMAES,0.17555555555555558,16,0.715849662251874,1.4180534724344827,0.5417081574733144
CMAES,0.17555555555555558,16,0.7002026375434403,0.9345591611457081,0.5896985226085767
CMAES,0.17555555555555558,16,0.5720278910805808,2.033245169587616,0.6986138323161746
CMAES,0.17555555555555558,16,0.6845500394407203,0.5785084060783352,0.5370086524709847
CMAES,0.17555555555555558,16,0.5823441622049295,1.703790879698322,0.5385848939862851
CMAES,0.17555555555555558,16,0.669639797143923,1.0694360120062572,0.4793155026681968
CMAES,0.17555555555555558,16,0.7358903202804625,0.834085520015733,0.4918058281459309
CMAES,0.17555555555555558,16,0.7044542402902568,0.5353850155166009,0.6945921168508161
CMAES,0.17555555555555558,16,0.7641557294636182,0.7893778653956027,0.5373670577135321
CMAES,0.17555555555555558,16,0.6789169222437068,0.5192161670335897,0.5150455914509814
CMAES,0.17555555555555558,16,0.7124942962935852,0.7831236835780779,0.6558905603523528
CMAES,0.17555555555555558,16,0.6740167642983782,1.5203176136916976,0.6063861150818107
CMAES,0.17555555555555558,16,0.6584243528540911,1.8993214626405792,0.6501775384713389
CMAES,0.17555555555555558,16,0.6824293823152561,0.917171005567037,0.6607897456455717
CMAES,0.17555555555555558,16,0.7526939518792135,0.46734058959172736,0.6338220013399546
CMAES,0.17555555555555558,16,0.6514359194799041,1.0994650663117396,0.617301745805424
CMAES,0.17555555555555558,16,0.6848556284356971,0.4437207648332354,0.4861124455736298
CMAES,0.17555555555555558,16,0.6975114598642227,0.8031206351893413,0.5701660887598915
CMAES,0.17555555555555558,16,0.7173545768403853,1.41756720923835,0.674897291086448
CMAES,0.17555555555555558,16,0.6998300373259445,1.0001182602589476,0.5882095709091718
CMAES,0.17555555555555558,16,0.6886470902049697,0.8377656227359224,0.6030171471177012
CMAES,0.17555555555555558,16,0.6093738350812411,1.08302381807666,0.6086679835286855
CMAES,0.17555555555555558,16,0.7022453042017767,0.8618746525129836,0.6063946087897131
CMAES,0.17555555555555558,16,0.7133081773582736,1.2673282026881625,0.6581372502308009
CMAES,0.17555555555555558,16,0.7455926381132387,0.6403778049741304,0.6170693110519495
CMAES,0.17555555555555558,16,0.6776429427334811,1.2364936902307881,0.6453716540835857
CMAES,0.17555555555555558,16,0.627579195263886,0.3471783847239196,0.5167263670121915
CMAES,0.17555555555555558,16,0.7401485541107031,0.4332760597527862,0.6918190460801409
CMAES,0.17555555555555558,16,0.748487387081575,0.5021484223744493,0.5672245569659068
CMAES,0.17555555555555558,16,0.6702328308751806,1.2098979134298478,0.7261952498394609
CMAES,0.17555555555555558,16,0.8018336115836482,0.6163666206764951,0.6789645433771113
CMAES,0.17555555555555558,16,0.6753527261473001,0.8369887023960674,0.6258531793395776
CMAES,0.17555555555555558,16,0.6373943844366742,1.2788359516703562,0.5172122840471003
CMAES,0.17555555555555558,16,0.6523127264026708,0.4572763183325808,0.5913924253082493
CMAES,0.17555555555555558,16,0.6361766501938437,0.7853554617546036,0.6011619155534113
CMAES,0.17555555555555558,16,0.7715535383264843,1.3067415027407248,0.6765043450686182
CMAES,0.17555555555555558,16,0.7132193272510363,0.8086081613218051,0.5101862318300965
CMAES,0.17555555555555558,16,0.78885686372663,0.3908365970154414,0.6682630865552449
CMAES,0.17555555555555558,16,0.6696062078034558,1.1891447193852867,0.567994952014621
CMAES,0.17555555555555558,16,0.7026601341855818,1.4928375726528904,0.5994166073465422
CMAES,0.17555555555555558,16,0.763945332514185,0.6876179292515318,0.5171639358430085
CMAES,0.17555555555555558,16,0.7901786113247972,0.5317861168253313,0.5346324535208653
CMAES,0.17555555555555558,16,0.6367066378279826,1.1654960999741102,0.6242546257009352
CMAES,0.17555555555555558,16,0.6330656016054638,1.3778359948244185,0.630726382010297
CMAES,0.17555555555555558,16,0.6768751010204095,0.9233257832072561,0.6178233117763846
CMAES,0.17555555555555558,16,0.6133220629212767,1.6125782256704138,0.47139400078234966
CMAES,0.17555555555555558,16,0.6229755635077661,0.851872541859713,0.535081811410243
CMAES,0.17555555555555558,16,0.766581805323693,0.8233548462238279,0.6047516125366535
CMAES,0.17555555555555558,16,0.6509908010424819,1.908034484936325,0.6072441926957183
CMAES,0.17555555555555558,16,0.7344090171693084,0.6297351310947892,0.6965016661504164
CMAES,0.17555555555555558,16,0.6987867255499931,1.5007875703681455,0.578343020506052
CMAES,0.17555555555555558,16,0.7039103106716426,0.850668529673889,0.5478062636503291
CMAES,0.17555555555555558,16,0.6917347740585735,0.7106450495985338,0.5643366341315883
CMAES,0.17555555555555558,16,0.6076726278767217,1.268200818531119,0.5800848451564051
